system:index,PfafIDIrrWW_yearY2014M12,countIrrWW_yearY2014M12,meanIrrWW_yearY2014M12,.geo
11706,622550,4679,1.1351701457621149E-5,
11707,622561,4068,0.0,
11708,622562,35049,0.0,
11709,622563,5287,0.0,
11710,622564,5893,0.0,
11711,622565,10348,0.0,
11712,622566,5628,0.0,
11713,622567,4998,0.0,
11714,622568,2436,0.0,
11715,622569,5749,0.0,
11716,622570,849,0.0,
11717,622580,15019,1.7982497696010304E-6,
11718,622590,4220,0.0,
11719,622611,74,0.0,
11720,622612,53737,1.3710264268404007E-6,
11721,622613,52,0.0,
11722,622614,625,0.0,
11723,622615,91,0.0,
11724,622616,859,0.0,
11725,622617,3959,0.0,
11726,622618,2250,0.0,
11727,622619,2984,0.0,
11728,622621,4607,0.0,
11729,622622,6922,0.0,
11730,622623,7966,0.0,
11731,622624,83833,3.210657957088637E-8,
11732,622625,5667,0.0,
11733,622626,13187,0.0,
11734,622627,6851,0.0,
11735,622628,14734,2.9591508804277765E-5,
11736,622629,30087,3.0961207274218506E-6,
11737,622631,4664,0.0,
11738,622632,9561,0.0,
11739,622633,4993,0.0,
11740,622634,13098,0.0,
11741,622635,4328,0.0,
11742,622636,32409,0.0,
11743,622637,189,0.0,
11744,622638,4771,0.0,
11745,622639,17560,1.5206168558404943E-8,
11746,622641,6,0.0,
11747,622642,12354,4.599679564302082E-8,
11748,622643,6301,0.0,
11749,622644,6510,8.841966134896291E-7,
11750,622645,8058,7.299458860615749E-8,
11751,622646,8677,2.462009673195107E-5,
11752,622647,27656,1.0774617037078957E-4,
11753,622648,7347,3.760815636446068E-5,
11754,622649,12043,5.379463528372281E-6,
11755,622651,4302,1.6596090831219189E-9,
11756,622652,34751,7.584413370158523E-6,
11757,622653,3718,2.0547802897079102E-5,
11758,622654,15607,1.0840847027264393E-6,
11759,622655,3635,1.4193900746513405E-6,
11760,622656,4252,1.8674362445798577E-6,
11761,622657,1850,3.1063694700167154E-7,
11762,622658,38012,1.092371499072489E-5,
11763,622659,4387,7.595746424184896E-11,
11764,622661,4177,7.502377756719443E-11,
11765,622662,40032,2.3800304278095314E-7,
11766,622663,318,0.0,
11767,622664,149849,3.2006451469684347E-4,
11768,622665,79193,0.0,
11769,622666,25959,2.351528375452162E-4,
11770,622667,3061,0.0,
11771,622668,15772,1.0042702819427663E-4,
11772,622669,19751,5.069597014332851E-6,
11773,622671,95,2.4700529430907087E-9,
11774,622672,1700,1.2042340714358525E-7,
11775,622673,73,1.4482281446696605E-7,
11776,622674,24701,0.0,
11777,622675,1606,7.231424394347939E-7,
11778,622676,20159,6.016693540646602E-9,
11779,622677,3120,4.298271465250196E-10,
11780,622678,2917,0.0,
11781,622679,2023,0.0,
11782,622681,13816,4.1230894904998525E-9,
11783,622682,260995,2.0347529549858026E-6,
11784,622683,22,0.0,
11785,622684,22834,0.0,
11786,622685,59050,0.0,
11787,622686,18538,0.0,
11788,622687,1268,0.0,
11789,622688,21713,0.0,
11790,622689,29541,3.174290331632379E-5,
11791,622691,23132,0.0,
11792,622692,25815,0.0,
11793,622693,52996,0.0,
11794,622694,25639,0.0017517011474976196,
11795,622695,3951,2.4603284522077105E-6,
11796,622696,24602,1.958851967003724E-4,
11797,622697,2245,4.856898653244047E-8,
11798,622698,30895,2.48849518807614E-4,
11799,622699,97180,0.004338095330630208,
11800,622700,7259,1.5904178563698728E-5,
11801,622811,4069,4.998492414750121E-5,
11802,622812,10177,6.558771640767706E-7,
11803,622813,5425,0.0,
11804,622814,13790,0.0,
11805,622815,6,0.0,
11806,622816,4440,0.0,
11807,622817,551,0.0,
11808,622818,22034,0.0,
11809,622819,87,0.0,
11810,622821,5167,0.0,
11811,622822,2871,0.0,
11812,622823,195,0.0,
11813,622824,19757,0.0,
11814,622825,1696,0.0,
11815,622826,1761,0.0,
11816,622827,2031,0.0,
11817,622828,3240,2.765662576728842E-7,
11818,622829,9677,5.9105623730869346E-9,
11819,622830,33193,0.0,
11820,622841,14331,0.0,
11821,622842,25245,3.306815608991214E-7,
11822,622843,804,0.0,
11823,622844,24812,3.2945243279276636E-7,
11824,622845,16399,2.4639095518449178E-6,
11825,622846,23736,2.4005320813102427E-4,
11826,622847,9555,0.003303419304103283,
11827,622848,49472,4.7267147959474605E-4,
11828,622849,58148,8.999523778339873E-4,
11829,622851,460,0.0,
11830,622852,14661,0.0,
11831,622853,835,0.0,
11832,622854,8533,0.0,
11833,622855,44,0.0,
11834,622856,1722,0.0,
11835,622857,1472,0.0,
11836,622858,13732,0.0,
11837,622859,264,0.0,
11838,622861,742,0.0,
11839,622862,19491,0.0,
11840,622863,1589,0.0,
11841,622864,2361,0.0,
11842,622865,6030,0.0,
11843,622866,2476,0.0,
11844,622867,3646,0.0,
11845,622868,6045,0.0,
11846,622869,3947,0.0,
11847,622871,12860,0.0,
11848,622872,20238,0.0,
11849,622873,20393,0.0,
11850,622874,14521,0.0,
11851,622875,39035,0.0,
11852,622876,29571,0.0,
11853,622877,2826,0.0,
11854,622878,16548,0.0,
11855,622879,2780,0.0,
11856,622881,3598,0.0,
11857,622882,41536,0.0,
11858,622883,2242,0.0,
11859,622884,9580,0.0,
11860,622885,8307,0.0,
11861,622886,49485,0.0,
11862,622887,4198,0.0,
11863,622888,5721,0.0,
11864,622889,23792,0.0,
11865,622891,3252,0.0,
11866,622892,3004,0.0,
11867,622893,2560,0.0,
11868,622894,14789,0.0,
11869,622895,5130,0.0,
11870,622896,7968,0.0,
11871,622897,3823,0.0,
11872,622898,4985,0.0,
11873,622899,29467,0.0,
11874,622910,25808,1.8018768877160795E-5,
11875,622921,72367,3.582983697528505E-9,
11876,622922,74021,0.0,
11877,622923,30733,0.0,
11878,622924,51764,1.7905608392668073E-6,
11879,622925,91636,5.6311056303587373E-8,
11880,622926,43414,6.896099639125478E-6,
11881,622927,6738,0.0,
11882,622928,31411,1.3329996765989541E-8,
11883,622929,43504,0.0,
11884,622931,5053,0.0,
11885,622932,23023,0.0,
11886,622933,3423,0.0,
11887,622934,6451,0.0,
11888,622935,307,0.0,
11889,622936,41779,0.0,
11890,622937,285,0.0,
11891,622938,12276,0.0,
11892,622939,8182,0.0,
11893,622941,47672,0.0,
11894,622942,18005,0.0,
11895,622943,7520,0.0,
11896,622944,66887,0.0,
11897,622945,51055,0.0,
11898,622946,42876,0.0,
11899,622947,16596,0.0,
11900,622948,39295,0.0011675713919637829,
11901,622949,24801,0.0,
11902,622951,325,0.0,
11903,622952,28486,0.0,
11904,622953,1354,0.0,
11905,622954,3685,0.0,
11906,622955,39,0.0,
11907,622956,4717,0.0,
11908,622957,1750,0.0,
11909,622958,883,0.0,
11910,622959,1165,0.0,
11911,622961,27,0.0,
11912,622962,9189,0.0,
11913,622963,53164,0.0,
11914,622964,64744,0.0,
11915,622965,10368,0.0,
11916,622966,10332,0.0,
11917,622967,30251,9.118499830220632E-9,
11918,622968,8393,3.5753910654162336E-8,
11919,622969,36448,3.5329351968620073E-7,
11920,622971,4809,0.0,
11921,622972,91674,0.0,
11922,622973,10101,0.0,
11923,622974,141162,1.6500384568240437E-5,
11924,622975,34205,0.0,
11925,622976,128360,0.0,
11926,622977,38425,6.487687059137257E-10,
11927,622978,119581,8.705255924899161E-4,
11928,622979,32483,9.789542407841965E-6,
11929,622981,2608,3.533496147597082E-6,
11930,622982,50261,2.3193376217846413E-7,
11931,622983,42469,5.6007903850284786E-8,
11932,622984,105821,0.013801349268401613,
11933,622985,5016,1.0979434940612075E-7,
11934,622986,49510,0.018182130300240136,
11935,622987,37128,3.3866872426239204E-7,
11936,622988,38601,0.008379505401921733,
11937,622989,95582,0.03613636882989433,
11938,622991,5368,1.1701128476981933E-6,
11939,622992,22028,1.5419503457169748E-7,
11940,622993,103047,2.494879478259054E-5,
11941,622994,34324,0.0016890060947938896,
11942,622995,26067,2.651522265178079E-7,
11943,622996,71029,0.004394235655471144,
11944,622997,38497,0.0030784005261191537,
11945,622998,77888,0.013562690119672158,
11946,622999,41307,0.020774644967704713,
11947,623010,435,0.0,
11948,623020,8847,1.0743129155908766E-6,
11949,623030,865,4.359970808918595E-6,
11950,623040,6367,8.188901055828315E-7,
11951,623050,7706,1.6955976307897172E-7,
11952,623060,7452,5.9129686096453475E-6,
11953,623070,20529,6.946347322094623E-7,
11954,623081,1181,2.1156326918506662E-8,
11955,623082,25813,4.541858749540051E-9,
11956,623083,9392,5.760874418522464E-9,
11957,623084,4237,0.0,
11958,623085,2448,1.3097884934783964E-7,
11959,623086,3961,2.5683307827501314E-5,
11960,623087,757,0.0,
11961,623088,5233,1.3957427390598364E-5,
11962,623089,8748,1.4356426718851596E-6,
11963,623090,12889,7.641079213465731E-7,
11964,624101,46,6.658945331172565E-8,
11965,624102,5131,1.9371694541118477E-5,
11966,624103,8283,2.3545465835183674E-4,
11967,624104,4364,8.7061653191095E-6,
11968,624105,4659,1.009494077797028E-5,
11969,624106,2713,1.1623347037510772E-5,
11970,624107,423,4.795866273797303E-5,
11971,624108,7012,7.760774488130489E-5,
11972,624109,4031,1.2156608056277652E-4,
11973,624201,114,1.1387995201059864E-6,
11974,624202,4206,4.247485519628323E-6,
11975,624203,664,2.763896879761795E-6,
11976,624204,8162,5.480442218105116E-5,
11977,624205,1685,2.1473186907069743E-5,
11978,624206,11717,4.0379247064501664E-5,
11979,624207,13029,2.3676594903972873E-6,
11980,624208,4029,9.04702983240498E-6,
11981,624209,5045,2.04284509793276E-7,
11982,624300,6028,1.2832505127602513E-5,
11983,624411,11597,2.640107459279177E-4,
11984,624412,1266,1.879014119605519E-4,
11985,624413,2812,1.2149129948125312E-4,
11986,624414,4397,2.5329693138159313E-4,
11987,624415,2804,0.0011894975955968174,
11988,624416,1517,4.898871255294463E-4,
11989,624417,3077,2.99261144303921E-4,
11990,624418,6101,9.49827289128154E-5,
11991,624419,5086,1.1025896938572264E-4,
11992,624420,19474,5.192929488757351E-5,
11993,624430,25622,1.6232234956551318E-4,
11994,624441,1953,0.0027471517324115886,
11995,624442,11406,9.771216439705422E-6,
11996,624443,4109,3.7792807574809495E-5,
11997,624444,14722,8.174426040480878E-5,
11998,624445,10106,0.0,
11999,624446,3752,0.0,
12000,624447,2305,0.0,
12001,624448,2866,1.1705394046830621E-4,
12002,624449,2941,4.1992409335553714E-5,
12003,624451,23602,5.418359329124973E-4,
12004,624452,4086,3.9891281227630716E-4,
12005,624453,2802,3.1198975393785816E-5,
12006,624454,17864,8.5495194676098E-5,
12007,624455,3333,6.502014132380978E-5,
12008,624456,3616,0.004417187789201678,
12009,624457,765,1.0521647384839697E-4,
12010,624458,17532,2.4973234066659976E-4,
12011,624459,4988,5.76275684733263E-5,
12012,624461,2129,1.367359913478685E-4,
12013,624462,21367,0.0018828537296925242,
12014,624463,15810,7.145628944128765E-4,
12015,624464,4950,0.001168651584003613,
12016,624465,7164,5.028349545509875E-4,
12017,624466,9833,3.7864632159323924E-4,
12018,624467,2302,0.00199021763202789,
12019,624468,3670,0.001107663977452114,
12020,624469,5045,0.0023919423914166398,
12021,624471,4653,1.0345177767352652E-4,
12022,624472,2510,1.4834054420933393E-4,
12023,624473,1724,5.711598559219719E-5,
12024,624474,1665,1.470401918896492E-6,
12025,624475,126,2.9516785658591727E-6,
12026,624476,4603,1.877895157314878E-5,
12027,624477,1482,1.984739060677017E-5,
12028,624478,11331,0.0013453570314782093,
12029,624479,8067,0.0012333766422376042,
12030,624480,18953,0.003789422041141593,
12031,624490,22927,0.011831901722512514,
12032,624511,11731,8.03153070228892E-5,
12033,624512,4160,1.650204853849087E-4,
12034,624513,2550,0.0,
12035,624514,4448,2.800495665365087E-4,
12036,624515,623,1.8008836709539565E-4,
12037,624516,3480,2.0655710800840355E-4,
12038,624517,7457,4.087476097370598E-5,
12039,624518,5357,3.0150620987630544E-5,
12040,624519,2628,1.3532926543893326E-4,
12041,624520,15870,3.971378000556032E-5,
12042,624530,17430,6.195018022259282E-5,
12043,624540,7117,3.091728667025356E-4,
12044,624550,7804,1.946812472383425E-4,
12045,624560,7328,7.657125972763223E-10,
12046,624570,2777,2.8317303490050338E-5,
12047,624580,7907,4.957408073661022E-4,
12048,624590,14364,8.501520541345343E-7,
12049,624601,510,1.3052712125806258E-4,
12050,624602,7908,0.0159083587603687,
12051,624603,764,6.046923864327347E-4,
12052,624604,6163,0.015268859857416448,
12053,624605,480,8.846288203236611E-5,
12054,624606,25717,0.023112014268518763,
12055,624607,208,0.005521128228880987,
12056,624608,7351,0.007529576343952818,
12057,624609,13638,0.005612575090161743,
12058,624701,703,6.960673438088145E-6,
12059,624702,2190,2.725227336739916E-6,
12060,624703,1368,2.5667473372062364E-5,
12061,624704,4414,2.542085899970582E-6,
12062,624705,1273,3.900860951365881E-5,
12063,624706,25710,9.458943596544071E-7,
12064,624707,1196,0.0074496702527775994,
12065,624708,863,4.858890169585969E-4,
12066,624709,754,0.005597483110418093,
12067,624801,3282,1.661049252391608E-7,
12068,624802,9595,5.541260284471079E-9,
12069,624803,12837,3.57046509351567E-5,
12070,624804,12128,3.3569138175968137E-4,
12071,624805,1219,3.08375340166272E-5,
12072,624806,4291,7.837674346172747E-5,
12073,624807,2074,5.5197090956088087E-5,
12074,624808,3659,8.471584810500121E-6,
12075,624809,25026,1.1084146062757423E-4,
12076,624910,3499,0.002108748881572213,
12077,624920,14173,4.2099863581979255E-6,
12078,624930,3449,1.9943992225787251E-4,
12079,624940,27846,2.777754689487168E-4,
12080,624951,3199,1.3298302909615654E-4,
12081,624952,13661,7.045851188402366E-4,
12082,624953,3740,2.3772581656020002E-5,
12083,624954,13243,0.0016912417631492014,
12084,624955,3771,0.0019739539958954742,
12085,624956,12552,0.0018391285598795993,
12086,624957,569,4.477916480258772E-4,
12087,624958,1864,8.031215638826071E-4,
12088,624959,263,3.0369428609352726E-4,
12089,624960,14798,3.8435640583518905E-4,
12090,624970,1301,4.141535250695199E-4,
12091,624980,16348,7.546227593436046E-5,
12092,624990,28436,1.0788330333051454E-4,
12093,625001,1215,1.358347312316789E-7,
12094,625002,1054,0.0,
12095,625003,1466,6.54828689227653E-6,
12096,625004,30659,5.670627142689667E-5,
12097,625005,15,4.033552271964421E-6,
12098,625006,57925,4.469704593718871E-5,
12099,625007,2532,0.001390693825461522,
12100,625008,610,0.001885801510969587,
12101,625009,1234,1.602129601286664E-4,
12102,631010,22018,3.0510666819617876E-4,
12103,631021,10640,3.317806981515184E-6,
12104,631022,5906,8.88871438708314E-6,
12105,631023,5174,0.0,
12106,631024,2605,7.34521894967223E-5,
12107,631025,1408,6.220623912184588E-7,
12108,631026,2967,2.7645135217010285E-4,
12109,631027,5852,8.263183774169374E-5,
12110,631028,2333,2.2167042599285282E-4,
12111,631029,3749,3.9956987441782467E-4,
12112,631031,1719,1.3409207977239908E-7,
12113,631032,7246,2.599373072997824E-7,
12114,631033,2396,2.057978300739471E-7,
12115,631034,15551,6.14452011235216E-6,
12116,631035,5241,7.143791539067244E-5,
12117,631036,4388,7.350103361716104E-5,
12118,631037,1694,3.072968602695658E-5,
12119,631038,1390,8.824279339310748E-5,
12120,631039,2380,1.049436997112573E-5,
12121,631041,362,0.0,
12122,631042,2990,5.637801417082901E-5,
12123,631043,2816,6.713165439010239E-4,
12124,631044,11660,5.1812462706745624E-5,
12125,631045,3107,3.4783666268028666E-5,
12126,631046,3503,1.3803729065754847E-7,
12127,631047,4424,9.322981716798353E-8,
12128,631048,6249,6.844117902044952E-6,
12129,631049,12222,9.698828678382118E-5,
12130,631050,13,0.0,
12131,631061,1224,0.002967947675451951,
12132,631062,25457,9.899952776779696E-5,
12133,631063,4760,7.395842873256521E-4,
12134,631064,3604,6.472844861634471E-4,
12135,631065,3242,0.0017666723255692842,
12136,631066,7107,6.576985744567744E-4,
12137,631067,4423,8.913171781822541E-4,
12138,631068,5497,3.7990494926128305E-4,
12139,631069,10002,1.3928635708928687E-4,
12140,631070,3597,5.377054359451771E-4,
12141,631081,4236,0.0013040290593557791,
12142,631082,3563,1.8886854163977589E-4,
12143,631083,4055,2.242616303301879E-4,
12144,631084,6530,4.6983988411163275E-4,
12145,631085,14662,5.234232400700272E-4,
12146,631086,8236,3.9513450937067986E-4,
12147,631087,3242,4.88370005199573E-4,
12148,631088,8156,4.077510401480753E-5,
12149,631089,9319,0.0010108664802169556,
12150,631091,87,9.75852776732873E-5,
12151,631092,18536,5.565798762900024E-4,
12152,631093,4936,4.451745265214704E-6,
12153,631094,1951,0.0,
12154,631095,1273,2.8749778190300514E-5,
12155,631096,4395,0.0015168241681181702,
12156,631097,102,4.853310090642642E-6,
12157,631098,1813,2.1085755389328107E-4,
12158,631099,2710,8.482147071025014E-4,
12159,632101,3166,0.005482141875619074,
12160,632102,1589,0.002079172509998876,
12161,632103,59,0.009752872770868873,
12162,632104,28265,0.004150237823367381,
12163,632105,503,0.014864947330021156,
12164,632106,2844,0.0027885815184810793,
12165,632107,351,0.033254986189866685,
12166,632108,1849,0.0018366636200089711,
12167,632109,10957,0.00896190044242609,
12168,632201,5292,0.005902947434782079,
12169,632202,4526,0.0013496010426235466,
12170,632203,379,0.0018438033417762635,
12171,632204,19362,0.001235453333936569,
12172,632205,13499,1.1487555027925515E-4,
12173,632206,4061,0.005221583572470227,
12174,632207,6933,0.001585784620665016,
12175,632208,4267,7.432555460868487E-4,
12176,632209,2748,0.0025628661009905068,
12177,632300,12122,0.0034287635924215784,
12178,632401,1588,8.934370755117097E-4,
12179,632402,42477,8.2617585414784E-4,
12180,632403,4986,1.4716115783599193E-4,
12181,632404,5847,0.0012294059431655858,
12182,632405,2656,5.354582659539222E-5,
12183,632406,7744,8.296366728740326E-4,
12184,632407,6218,9.139675374427358E-5,
12185,632408,3544,2.426793342301691E-4,
12186,632409,13621,6.294106607551548E-5,
12187,632500,17354,7.360118059406872E-4,
12188,632601,1853,0.002190771058462133,
12189,632602,2210,5.632468361485476E-5,
12190,632603,10779,1.7245248676336743E-4,
12191,632604,4631,0.004107582529218891,
12192,632605,11291,6.22397020268888E-4,
12193,632606,5698,3.2763183044288505E-5,
12194,632607,1896,1.0837297861213469E-4,
12195,632608,8692,7.303029041852343E-6,
12196,632609,10360,7.656431309413793E-5,
12197,632700,13512,4.8460555186205295E-4,
12198,632801,165,3.6173927830161767E-7,
12199,632802,18861,1.7549471727958132E-4,
12200,632803,12291,2.6786365668771173E-5,
12201,632804,4077,5.442752062273602E-6,
12202,632805,11660,5.8861338091901424E-5,
12203,632806,6277,4.556961415016179E-9,
12204,632807,698,1.3652336816106527E-6,
12205,632808,3735,2.6321914600390114E-5,
12206,632809,3484,7.855791723558628E-6,
12207,632900,30159,0.0026097325629008536,
12208,633000,0,0.0,
12209,633010,14732,0.00973985860042344,
12210,633020,17030,0.006234812026162598,
12211,633031,2300,0.011787142704291223,
12212,633032,4032,0.004211449172410282,
12213,633033,3767,0.013435601326613464,
12214,633034,10011,0.017323121304695387,
12215,633035,6434,0.022359373189428152,
12216,633036,5576,0.016530824479938606,
12217,633037,593,0.0050395607621720176,
12218,633038,5173,0.0028304016627096157,
12219,633039,31,0.005564179887869126,
12220,633041,6182,0.043642922058978816,
12221,633042,22973,0.015257050870833294,
12222,633043,12253,0.020211686318054773,
12223,633044,15336,0.020516654029500123,
12224,633045,6033,0.017123100176444892,
12225,633046,7009,0.0020492409847977402,
12226,633047,1183,0.00495614947179956,
12227,633048,4254,7.396973663443788E-4,
12228,633049,10849,0.0021388242773608306,
12229,633050,21728,0.008823797005478896,
12230,633061,8787,0.008619996780011704,
12231,633062,11684,0.007215339195888526,
12232,633063,2656,0.011551321563148356,
12233,633064,3921,0.016483784915423873,
12234,633065,3411,0.027113278851702883,
12235,633066,7039,0.0171005368091193,
12236,633067,2439,0.009816607581361382,
12237,633068,2720,0.0035573557616771544,
12238,633069,5661,0.007589285880364069,
12239,633071,12402,0.004065539484086258,
12240,633072,4890,0.0032655330220841402,
12241,633073,812,0.01657212773431994,
12242,633074,3467,0.00990367270758194,
12243,633075,3483,0.013213139826812173,
12244,633076,4874,0.0055744584066313675,
12245,633077,1495,0.02364031532690709,
12246,633078,3811,0.009841869837603157,
12247,633079,906,0.014943275557760167,
12248,633080,23214,0.006097402821182494,
12249,633091,6420,0.02994367155238041,
12250,633092,8859,0.00963287299911326,
12251,633093,8476,0.020799300955036827,
12252,633094,7938,0.0077442126847150905,
12253,633095,4992,0.012951411555530453,
12254,633096,4970,0.03754237749390612,
12255,633097,111,0.03813454870939941,
12256,633098,4340,0.014333722010672168,
12257,633099,5196,0.019841877539470473,
12258,634111,6909,0.029674049551697675,
12259,634112,3178,0.0013135548655412465,
12260,634113,2801,0.006033946142441128,
12261,634114,9331,0.002666584614903114,
12262,634115,4371,0.008072159687870322,
12263,634116,2817,1.3010981553995273E-4,
12264,634117,6414,0.00976422938151546,
12265,634118,11536,0.005151174648594139,
12266,634119,7324,0.016511788495924207,
12267,634120,19891,0.005565814451673453,
12268,634130,20474,0.01737264069926731,
12269,634140,16251,0.007853246195670812,
12270,634150,30405,0.03739841295497028,
12271,634160,17190,0.004802659249359387,
12272,634170,25495,0.004287453832599045,
12273,634180,20967,0.006135962427590555,
12274,634191,971,1.3953525110603813E-4,
12275,634192,15896,1.8534446539212124E-5,
12276,634193,500,0.02149764998018606,
12277,634194,13386,0.003987694893710014,
12278,634195,3668,4.0715582138407374E-4,
12279,634196,6401,9.8482193180164E-4,
12280,634197,84,0.0,
12281,634198,2606,0.001491190799407813,
12282,634199,1491,0.0027518493812625218,
12283,634201,9537,6.07457514519215E-4,
12284,634202,27250,7.121303157337814E-4,
12285,634203,16054,0.003588975607579128,
12286,634204,9858,0.007681237485159541,
12287,634205,346,0.18718993757720087,
12288,634206,6553,0.010516063518981255,
12289,634207,8880,0.018906870791240236,
12290,634208,7585,0.007074514972737425,
12291,634209,6047,0.006212482175317149,
12292,634301,1793,0.0011633889056664986,
12293,634302,20567,0.006194415204300126,
12294,634303,2921,0.00235671046540615,
12295,634304,2308,0.010162948463765102,
12296,634305,2731,0.00432324827124093,
12297,634306,5991,0.001285671033626912,
12298,634307,1033,0.0020669979906031105,
12299,634308,4948,0.003032868737885529,
12300,634309,7026,0.00451388885267076,
12301,634401,569,0.03619772747831888,
12302,634402,1336,0.021298088688345224,
12303,634403,3974,0.025101185561090266,
12304,634404,23616,0.007966369112320404,
12305,634405,4314,0.006333624966137634,
12306,634406,4407,8.283461422725087E-6,
12307,634407,154,8.033576315877007E-4,
12308,634408,938,0.0012116839952316348,
12309,634409,1921,4.94264514840684E-4,
12310,634501,3971,0.016916264099826616,
12311,634502,4407,0.0029312643989102636,
12312,634503,281,0.04317439533661301,
12313,634504,8188,0.004483648065991403,
12314,634505,167,0.005170605937107281,
12315,634506,2209,0.0027039431553550664,
12316,634507,2033,0.009747652980864118,
12317,634508,20787,0.0017717153625887805,
12318,634509,2506,0.011058102719745135,
12319,634601,1438,0.008467322297528796,
12320,634602,7286,0.0081387260002145,
12321,634603,614,0.004635717159063438,
12322,634604,12023,0.011036931064018101,
12323,634605,4387,0.009629608277282055,
12324,634606,2614,0.009013870707377063,
12325,634607,1442,0.0077205406517881665,
12326,634608,1163,0.0028852836249352964,
12327,634609,6281,0.009065112233703244,
12328,634701,14299,0.0061527002387492015,
12329,634702,4876,4.856061561449154E-4,
12330,634703,650,0.003072167705586828,
12331,634704,2739,4.7659959798135857E-4,
12332,634705,2777,8.690736982528834E-4,
12333,634706,2038,7.320942615679638E-5,
12334,634707,411,2.5818589271274826E-4,
12335,634708,30591,0.0033153756660715358,
12336,634709,4550,0.001958290553305048,
12337,634801,5129,0.0011149443514739878,
12338,634802,7237,0.0034588268229474,
12339,634803,1645,0.0019503694388391573,
12340,634804,2664,0.007935239608122351,
12341,634805,3390,0.00376043617774586,
12342,634806,22455,0.014466142778093164,
12343,634807,8793,0.011268827183528314,
12344,634808,2010,0.02282531049981301,
12345,634809,1743,0.0011277088797839322,
12346,634910,8791,0.003643919708916184,
12347,634920,10595,0.005028058109663517,
12348,634930,621,0.00978133079235753,
12349,634940,34370,0.005392253545670061,
12350,634950,6621,0.0035590059910611867,
12351,634960,7203,0.002298192893720322,
12352,634970,10226,0.0019274495093855352,
12353,634980,36412,0.004056856895540794,
12354,634990,16925,0.006795793234317032,
12355,635110,6913,0.013316219834468297,
12356,635120,19189,0.005501330696223305,
12357,635130,11399,0.0030402333454633778,
12358,635141,6559,0.004377851350893401,
12359,635142,2830,0.0010912599898392334,
12360,635143,4710,7.836135001333451E-4,
12361,635144,2315,8.436304647332398E-4,
12362,635145,8362,6.695594378168204E-4,
12363,635146,3845,3.9822082115631966E-4,
12364,635147,2139,0.0016117214645898924,
12365,635148,7861,0.005055936768759477,
12366,635149,4172,0.0028737614742590663,
12367,635150,20217,0.007166412269187592,
12368,635161,828,0.0021827224705544416,
12369,635162,14723,0.002033875779583815,
12370,635163,4609,7.831622893145894E-4,
12371,635164,5759,5.194473624093426E-4,
12372,635165,1111,0.008783008313406726,
12373,635166,7064,0.002482030000772925,
12374,635167,20216,0.009435886960117898,
12375,635168,3496,0.013755625547159117,
12376,635169,7466,0.006668426337856145,
12377,635170,4379,2.691439773163534E-4,
12378,635180,8424,0.004553740240638609,
12379,635190,8903,0.003550150690131454,
12380,635201,2745,9.459406461640932E-4,
12381,635202,6373,0.0012415202665644518,
12382,635203,4052,0.0013333283960151208,
12383,635204,2515,0.004225451471036184,
12384,635205,5824,0.00517842642416488,
12385,635206,2667,0.008759475913277285,
12386,635207,6639,0.011332213691374455,
12387,635208,23432,0.02579918900032457,
12388,635209,12301,0.0037245929285932788,
12389,635301,317,1.3229393641373537E-5,
12390,635302,1921,0.0010531133008958393,
12391,635303,102,0.0,
12392,635304,5758,7.91386258691166E-4,
12393,635305,930,0.012251029849901273,
12394,635306,2120,0.011711273932700238,
12395,635307,522,0.0025785690226879554,
12396,635308,38166,0.00274231242619289,
12397,635309,59,4.194846939379734E-6,
12398,635401,36821,0.0017010087200135908,
12399,635402,19868,9.423570364054377E-4,
12400,635403,1019,0.0033725417959068545,
12401,635404,4248,0.0051826030150819045,
12402,635405,259,7.631188773983584E-4,
12403,635406,3819,7.234802581429021E-4,
12404,635407,954,7.261535285892649E-4,
12405,635408,6245,0.0010443021871559834,
12406,635409,13120,5.095764969887616E-4,
12407,635501,12294,0.003600872257476595,
12408,635502,7193,0.001846030600788794,
12409,635503,63,0.004692135457903883,
12410,635504,7895,0.0036007970322370973,
12411,635505,7099,0.00964314588121933,
12412,635506,19074,0.0019604750741168625,
12413,635507,6983,0.020528625878722114,
12414,635508,15539,0.008476475949813659,
12415,635509,5599,0.023022877519955767,
12416,635601,14061,0.03886081322755856,
12417,635602,10956,0.006332820684013517,
12418,635603,11217,0.008182139668228224,
12419,635604,15418,0.002410275744035884,
12420,635605,7447,0.005805464747932286,
12421,635606,12973,7.282302451780456E-4,
12422,635607,1266,0.0027125536924586325,
12423,635608,6728,9.349869473949457E-4,
12424,635609,22361,0.004546431490369709,
12425,635700,26311,0.01899372434750454,
12426,635801,1683,0.030819669637238378,
12427,635802,10162,0.014502354981454848,
12428,635803,1099,0.013640007261243332,
12429,635804,3977,0.009908629642573996,
12430,635805,549,0.015024374352618658,
12431,635806,10862,0.012859881316176406,
12432,635807,5480,0.015138020581719437,
12433,635808,10785,0.001463316267765779,
12434,635809,27331,0.017965861371403918,
12435,635900,28269,0.005628074251942173,
12436,641101,4583,0.0015698076513383237,
12437,641102,31736,0.001154364465710672,
12438,641103,16598,0.009899939833585544,
12439,641104,19690,0.011245068719829098,
12440,641105,9083,0.009684045329156772,
12441,641106,6220,0.013955884402373773,
12442,641107,23933,0.044072551834631726,
12443,641108,11728,0.012231822788723293,
12444,641109,16,0.016364269082747983,
12445,641201,4123,0.04137638193365559,
