system:index,PfafIDIndWW_monthY2014M09,countIndWW_monthY2014M09,meanIndWW_monthY2014M09,.geo
13972,732542,4880,0.002793844731765605,
13973,732543,1660,0.002722680402078565,
13974,732544,19308,0.004386231342437696,
13975,732545,108,0.0028951629164696725,
13976,732546,2861,0.0022893132879391125,
13977,732547,15308,0.005254895379165805,
13978,732548,1991,0.018087646734490186,
13979,732549,1634,0.018766945388526093,
13980,732550,20459,0.002791045679157997,
13981,732560,32884,0.006598058405070949,
13982,732570,0,0.0,
13983,732571,17195,0.010126159854840713,
13984,732572,9825,0.0037447053505984735,
13985,732573,12798,0.004323681056121242,
13986,732574,22359,0.003731358636833498,
13987,732575,1531,0.009358923876481321,
13988,732576,7585,0.005779229725538227,
13989,732577,15586,0.011440297085864236,
13990,732578,6278,0.005943614233618509,
13991,732579,2910,0.001061442696963765,
13992,732580,35937,0.002693010060225022,
13993,732590,24360,0.0020587291793757456,
13994,732601,1599,3.0302938867077294E-4,
13995,732602,4522,0.00292315213562177,
13996,732603,2184,0.0015765235035593579,
13997,732604,30235,0.0034035432967375913,
13998,732605,7186,0.002112904062399617,
13999,732606,1709,6.114057442898862E-4,
14000,732607,3545,0.002539491197897658,
14001,732608,1625,0.0029500265923118607,
14002,732609,17263,0.009505083564195202,
14003,732701,4791,0.0038931233759350653,
14004,732702,16192,0.002856877129853702,
14005,732703,2909,0.0048647784887179656,
14006,732704,4763,0.002462920927519521,
14007,732705,3264,0.0027391505972459026,
14008,732706,15013,0.0018856094521788385,
14009,732707,725,0.01590921905268106,
14010,732708,3133,0.002614156062804937,
14011,732709,2957,0.006702949881206197,
14012,732810,1897,0.0080034653217769,
14013,732821,12755,0.0011665090058655674,
14014,732822,3504,0.0018092837811864181,
14015,732823,320,0.002841296463386074,
14016,732824,33164,0.0027331949816439163,
14017,732825,5355,0.0031726514508686305,
14018,732826,1511,0.0025161129650383765,
14019,732827,2852,0.006721342459900794,
14020,732828,8659,0.003956486426948505,
14021,732829,4352,0.00820828896219482,
14022,732830,13189,7.124013426394528E-4,
14023,732840,6630,0.006047445057454615,
14024,732850,8522,0.004429478359198137,
14025,732860,16901,0.0036678470939162573,
14026,732870,22300,0.004672857407682937,
14027,732880,7935,0.004880366678752333,
14028,732890,6797,0.008710704530597307,
14029,732900,34957,0.0034072459365314524,
14030,741001,258,0.01066941055886205,
14031,741002,2108,0.006382354492140645,
14032,741003,3063,0.004610078275674026,
14033,741004,1848,0.004087223881221479,
14034,741005,12,0.0017634029889140438,
14035,741006,28699,0.003533518196033218,
14036,741007,22,0.004448847937432872,
14037,741008,18604,0.005423135330860364,
14038,741009,3844,0.0017276028221851535,
14039,742100,7387,0.008624448301911083,
14040,742210,583,2.0558818981710895E-4,
14041,742221,89,3.76201037721024E-5,
14042,742222,10682,0.0012747772546508056,
14043,742223,549,5.898327432471013E-4,
14044,742224,7551,0.0011485182927446983,
14045,742225,758,5.168951952240883E-4,
14046,742226,9717,0.0019631569769501625,
14047,742227,19759,0.0024271822870652266,
14048,742228,11665,0.0018642833687375047,
14049,742229,26766,0.001549587195048539,
14050,742231,7501,0.001991827008885728,
14051,742232,4847,0.0014519198859120448,
14052,742233,4668,0.0038464664287272653,
14053,742234,9257,0.002928538534834037,
14054,742235,336,0.008759917700077917,
14055,742236,12625,0.0034110740141314465,
14056,742237,820,0.002922157565953076,
14057,742238,13661,0.002305153796036672,
14058,742239,2756,0.0023216885395924616,
14059,742240,15219,0.001037553683320518,
14060,742250,31069,0.0015121185384012886,
14061,742260,29206,0.0017633528979347306,
14062,742271,11060,0.0015771210631731303,
14063,742272,5370,8.706418280117074E-4,
14064,742273,4023,0.002533775091424704,
14065,742274,12657,0.0010207820117008935,
14066,742275,68,2.243810140409727E-4,
14067,742276,6887,0.0023104998700305113,
14068,742277,2445,0.0016521105006325311,
14069,742278,14083,3.623774587679878E-4,
14070,742279,403,9.140588059521376E-4,
14071,742280,18898,0.0012000932173669397,
14072,742290,39997,8.035396068215667E-4,
14073,742301,2766,7.871882160931844E-4,
14074,742302,4246,8.545809963259597E-4,
14075,742303,3078,0.0022683977716583775,
14076,742304,3812,0.0015560304921096366,
14077,742305,486,0.0012972648192598238,
14078,742306,12110,0.002649654325329011,
14079,742307,843,0.004389648644635926,
14080,742308,48158,0.0025428571366010286,
14081,742309,3309,0.0016657271353245657,
14082,742411,693,6.345061041911567E-4,
14083,742412,3938,0.004239118339761698,
14084,742413,6686,0.0066760696973623,
14085,742414,4093,3.383079153408691E-4,
14086,742415,5628,0.0027566616973333995,
14087,742416,3998,9.136493739748575E-4,
14088,742417,14373,0.0025670001042195543,
14089,742418,7040,0.0017057145057745584,
14090,742419,4565,0.002313452118076484,
14091,742421,1462,0.001387343514889342,
14092,742422,67588,0.001620131800233065,
14093,742423,41907,0.0019862796112033055,
14094,742424,13141,2.066464825673584E-4,
14095,742425,11735,1.3931320901716944E-4,
14096,742426,7835,2.0527199834659035E-5,
14097,742427,12051,1.6428323087307086E-4,
14098,742428,5437,1.0960643435499318E-4,
14099,742429,16236,2.1065520951257967E-4,
14100,742430,9083,0.004617744315278765,
14101,742441,6209,0.003537270223884802,
14102,742442,1918,0.0026568872508078026,
14103,742443,1620,0.005030374552409517,
14104,742444,3904,0.00439748851035355,
14105,742445,392,0.0033368474948952706,
14106,742446,10139,0.005251253411944489,
14107,742447,13063,0.0017519431764143904,
14108,742448,2977,0.001022978311703278,
14109,742449,7294,9.900200892815872E-4,
14110,742450,26,0.009630894109677332,
14111,742460,31190,0.0023534262548003297,
14112,742470,4973,0.008219706907385996,
14113,742481,5212,0.003563269627313293,
14114,742482,2350,0.002673695711195076,
14115,742483,18841,0.0017533387105977082,
14116,742484,2664,2.126068993414065E-4,
14117,742485,4337,1.1580358744743465E-4,
14118,742486,5325,3.8454077465065016E-4,
14119,742487,6168,8.885514014633676E-4,
14120,742488,7553,3.932282283030249E-4,
14121,742489,12489,4.868802891344474E-5,
14122,742490,5681,3.77211824215149E-4,
14123,742491,7936,0.0012713347059943637,
14124,742492,25423,6.530732799215558E-4,
14125,742493,49409,0.0022837634185504316,
14126,742494,10170,3.449829941184677E-4,
14127,742495,28957,5.63780833486145E-4,
14128,742496,12597,2.277482198387638E-4,
14129,742497,9142,3.0116465595502324E-4,
14130,742498,13201,1.855534768138481E-4,
14131,742499,55015,0.0013812998415135174,
14132,742510,419,0.0016925563639132335,
14133,742521,8283,0.0014238121778114622,
14134,742522,7013,0.0015428021542364019,
14135,742523,4430,0.002942637262691905,
14136,742524,6554,0.0018917026945263092,
14137,742525,2705,0.002329479283557329,
14138,742526,32221,0.001080273645502624,
14139,742527,5294,0.0018792108477770303,
14140,742528,6944,0.0012864746061609675,
14141,742529,30087,0.0031343060822754364,
14142,742530,1791,0.0014008658353181574,
14143,742540,30113,0.0030728937701313516,
14144,742550,9076,0.008643920105449046,
14145,742560,9572,0.003569417151434402,
14146,742570,1146,0.0035294779495656046,
14147,742580,17017,0.0047215445589817405,
14148,742590,8276,0.0034883374596370127,
14149,742610,4835,0.005634888407386846,
14150,742621,9290,0.00377751474140114,
14151,742622,12962,0.0035005539550036673,
14152,742623,53516,0.004535825423887716,
14153,742624,9957,0.0034376310594611847,
14154,742625,2885,0.003552465479681795,
14155,742626,16600,0.0047476627185304154,
14156,742627,13133,0.004369994833428624,
14157,742628,19057,0.005520831570120197,
14158,742629,14157,0.006725987015989282,
14159,742630,156,0.00631334556242528,
14160,742641,7694,0.003911807917227615,
14161,742642,5387,0.006980880509309018,
14162,742643,6557,0.010237285482538782,
14163,742644,3537,0.00924770420312894,
14164,742645,4059,0.008569888684316348,
14165,742646,9608,0.0032149253147374735,
14166,742647,12164,0.0028998808153713534,
14167,742648,5174,0.0016074451711506079,
14168,742649,13030,0.0038771214723581724,
14169,742650,12174,0.0029548138864429105,
14170,742661,229,9.920324516224921E-4,
14171,742662,12415,0.003543328797797165,
14172,742663,7197,0.004535389480805382,
14173,742664,43853,0.007500276813098111,
14174,742665,1025,0.004206890965718376,
14175,742666,9243,0.004170941414573106,
14176,742667,29340,0.0060762416143517305,
14177,742668,7824,0.005061204485015048,
14178,742669,17691,0.006468998261858956,
14179,742671,3796,0.008680228972425123,
14180,742672,34740,0.003829651686575171,
14181,742673,28846,0.006427729143193295,
14182,742674,26613,0.004640373756373769,
14183,742675,4369,0.006886448029822193,
14184,742676,21078,0.008998464390741048,
14185,742677,30305,0.005926120867844357,
14186,742678,25834,0.007363598217529925,
14187,742679,36761,0.003830762361275773,
14188,742680,429,0.0012969146301422825,
14189,742681,3187,0.004266886430419744,
14190,742682,3408,0.004789089372388181,
14191,742683,399,0.016184232018411557,
14192,742684,5936,0.001841282136222568,
14193,742685,2000,0.006322742220389928,
14194,742686,5365,0.0020577230402816526,
14195,742687,2614,0.005358042062853746,
14196,742688,5897,0.0013846538556068,
14197,742689,17296,0.0037820672009738513,
14198,742691,9938,0.004605849058980007,
14199,742692,8948,0.0014809743171038065,
14200,742693,223,0.016925904062847386,
14201,742694,31473,0.007027398941351369,
14202,742695,19016,0.005831653902491107,
14203,742696,12546,0.010283522485268481,
14204,742697,1991,0.019509113324057935,
14205,742698,28669,0.00598976956202004,
14206,742699,46964,0.0052161609230043544,
14207,742701,1586,0.004128913013611893,
14208,742702,4775,0.002978313842356359,
14209,742703,1515,0.005303560889250919,
14210,742704,9049,0.005996819548350714,
14211,742705,3784,0.0033769423057468766,
14212,742706,22466,0.00562614054830047,
14213,742707,3226,0.007405208182023068,
14214,742708,15099,0.004196277374437726,
14215,742709,2027,0.023746548812442266,
14216,742810,2433,0.011437263983157678,
14217,742821,18322,0.0026599215315351262,
14218,742822,21604,0.006043615098509478,
14219,742823,1773,0.001296848567243471,
14220,742824,7439,0.003504258256666821,
14221,742825,21660,0.006420583346783246,
14222,742826,10508,0.014207339286616182,
14223,742827,12800,0.01610946709084534,
14224,742828,8808,0.00425820934708775,
14225,742829,9541,0.0074403739333248715,
14226,742830,37985,0.002749813955758712,
14227,742841,11301,0.003187807958452533,
14228,742842,2362,0.003310212957482003,
14229,742843,4686,0.006232102781151238,
14230,742844,14641,0.00355716690447187,
14231,742845,3528,0.006861028201730893,
14232,742846,3682,0.0030343379352507993,
14233,742847,3659,0.004194943875848928,
14234,742848,5556,0.0029812276588351313,
14235,742849,9889,0.0030219590086879885,
14236,742850,27449,0.004660856241912502,
14237,742861,1524,0.004222849928058124,
14238,742862,17878,0.004783241246416305,
14239,742863,14273,0.006691774665957877,
14240,742864,7014,0.005137477587621852,
14241,742865,6,0.0084301751610407,
14242,742866,3540,0.0038824839728682646,
14243,742867,2249,0.00407756510572863,
14244,742868,2198,0.0064072041920741046,
14245,742869,2702,0.006997096528941691,
14246,742871,1677,0.009177286076010448,
14247,742872,44685,0.007607893770095682,
14248,742873,37607,0.004908157093753507,
14249,742874,50814,0.004928930342834663,
14250,742875,44698,0.0048859777993563915,
14251,742876,40224,0.003427661096518205,
14252,742877,10694,0.008580583794074037,
14253,742878,33387,0.00471355166428878,
14254,742879,1051,0.02646403219273561,
14255,742881,8577,0.010099950323926634,
14256,742882,14910,0.004259829614163019,
14257,742883,2533,0.003972218452897578,
14258,742884,5108,0.0022268454474734726,
14259,742885,14746,0.002798927355331468,
14260,742886,8900,0.0033091769973712997,
14261,742887,200,0.0032121649104364593,
14262,742888,4074,0.0010668578132573502,
14263,742889,12700,0.002145756302193316,
14264,742891,3322,0.02518651910277484,
14265,742892,6560,0.005855139107523574,
14266,742893,151,0.02372850280910486,
14267,742894,11746,0.006529303413286212,
14268,742895,17040,0.006893852126614129,
14269,742896,16368,0.0029405050920298537,
14270,742897,18818,0.0023611756382675786,
14271,742898,5697,0.0013200147002035182,
14272,742899,6918,0.002400087619047712,
14273,742900,44228,3.057861323133266E-4,
14274,742911,6249,0.007546129452616726,
14275,742912,13706,0.002463037217448097,
14276,742913,2874,0.0035925371211408337,
14277,742914,57684,0.002856604229806386,
14278,742915,9490,0.00519582240990682,
14279,742916,10209,0.0037315428927482503,
14280,742917,13487,0.0013703071635708785,
14281,742918,31163,0.0010874363259367748,
14282,742919,9890,0.009148679989696139,
14283,742921,19449,0.004411515785820746,
14284,742922,37957,0.0015227216058712658,
14285,742923,2106,0.0033056956077638696,
14286,742924,77259,5.306001349947355E-4,
14287,742925,21432,7.59327703246596E-4,
14288,742926,14962,3.126576352828271E-4,
14289,742927,16788,3.186015270786156E-4,
14290,742928,11549,2.3680653911109848E-4,
14291,742929,33160,1.6401811877231622E-4,
14292,742931,605,0.02004817937806135,
14293,742932,9589,0.0033911269050486185,
14294,742933,3445,0.0062676028213217135,
14295,742934,7165,0.0013650997018817943,
14296,742935,3231,0.0013332532062054314,
14297,742936,7590,0.0011591822980443459,
14298,742937,6914,0.00179805821610059,
14299,742938,11898,0.0021163751482449144,
14300,742939,3463,0.0038245493912197315,
14301,742940,15561,1.8448066990043582E-4,
14302,742941,7771,0.005704021737377279,
14303,742942,28171,0.0014695756343755017,
14304,742943,4702,0.002819378712771343,
14305,742944,59852,3.287503310743619E-4,
14306,742945,19205,0.002217601374555042,
14307,742946,95707,0.0027253234227121795,
14308,742947,43853,3.9896298760481915E-4,
14309,742948,18609,4.519062176790859E-4,
14310,742949,66999,4.6721473149853175E-4,
14311,742950,3008,6.609535005630686E-4,
14312,742951,37814,0.004656183731404061,
14313,742952,34206,0.003743260998084567,
14314,742953,15703,0.0021321988484766727,
14315,742954,89911,8.002610169895112E-4,
14316,742955,4806,0.0018126005598407724,
14317,742956,53693,2.531293894816376E-4,
14318,742957,17205,4.891858585243727E-4,
14319,742958,41764,3.56233902221932E-4,
14320,742959,36465,3.687967826352022E-4,
14321,742961,7015,4.370914220811723E-5,
14322,742962,7899,2.6146778921468222E-5,
14323,742963,4058,1.2941644276139892E-5,
14324,742964,30563,0.0011366560229008789,
14325,742965,26877,0.0010473230148982644,
14326,742966,6982,4.065798594811183E-4,
14327,742967,1219,7.310825868122089E-5,
14328,742968,8690,5.5793101773644924E-5,
14329,742969,12315,6.01841249426039E-4,
14330,742970,11432,2.0397294503552053E-4,
14331,742971,7669,2.5548936086310683E-4,
14332,742972,23010,6.530650448287536E-5,
14333,742973,1023,0.0010943233530665106,
14334,742974,24355,1.3648252594910648E-4,
14335,742975,18983,3.7146106407097944E-4,
14336,742976,18693,1.384217504746935E-4,
14337,742977,54137,9.697807028697752E-4,
14338,742978,41140,2.097471254192662E-4,
14339,742979,28662,6.43108106034257E-4,
14340,742981,30367,4.034566759893246E-4,
14341,742982,56978,2.3837628470371375E-4,
14342,742983,6295,2.387124779596819E-4,
14343,742984,23159,5.767154909972998E-4,
14344,742985,23983,3.1550600345701713E-4,
14345,742986,62042,7.155310915913905E-4,
14346,742987,17345,3.9324255957010393E-4,
14347,742988,12623,7.130291262040903E-4,
14348,742989,66023,3.8620070182626427E-4,
14349,742991,3302,3.958889449771504E-4,
14350,742992,21351,2.2766707241021812E-4,
14351,742993,35861,1.9754881334132831E-4,
14352,742994,105841,1.7875373293020045E-4,
14353,742995,26702,4.657376423204639E-5,
14354,742996,41569,7.006126311413254E-5,
14355,742997,35961,2.0641142929876883E-4,
14356,742998,41746,4.017874904418937E-4,
14357,742999,106189,7.360307545817069E-4,
14358,743001,5673,0.003603466136004443,
14359,743002,3622,0.00596192841747357,
14360,743003,5035,0.001862163518035596,
14361,743004,16292,0.0036127872734993635,
14362,743005,7509,0.003065052835752423,
14363,743006,10081,0.0032932078936291844,
14364,743007,157,0.0033412130001837397,
14365,743008,13768,0.0030785792807298536,
14366,743009,720,0.0018581967840518839,
14367,751100,61,0.0020188877182499877,
14368,751201,88,0.006268219187712467,
14369,751202,2483,0.007786406354980393,
14370,751203,310,0.004337998262342866,
14371,751204,35410,0.002477561579571783,
14372,751205,6470,0.0029904912702667565,
14373,751206,1604,0.00336612812597203,
14374,751207,20016,0.002742859232546464,
14375,751208,2427,0.002609762416179284,
14376,751209,5195,0.00424051463114559,
14377,751300,2433,0.0019853186461312577,
14378,751401,19597,0.001994796360295167,
14379,751402,8385,0.0034109324345607595,
14380,751403,615,0.001298635096594232,
14381,751404,3878,0.0048914593741986945,
14382,751405,2560,0.005487899880155497,
14383,751406,4857,0.010883965775780926,
14384,751407,1772,0.020769552798341823,
14385,751408,9284,0.007611783942857442,
14386,751409,12536,0.008684387718877307,
14387,751500,19758,0.011492240680902845,
14388,751600,11133,4.7046845589682494E-4,
14389,751610,8437,0.00561444216051599,
14390,751620,7740,0.002209083590833109,
14391,751630,7752,0.0025136576180625025,
14392,751640,26920,0.0026134555996391046,
14393,751650,31023,0.0024017251832768676,
14394,751660,20632,0.0013787815903397644,
14395,751670,9093,2.940151496723422E-4,
14396,751680,21855,0.002362972911201273,
14397,751690,19148,9.359883355334093E-4,
14398,751700,5736,0.002682551112479927,
14399,751810,21078,0.0038747352862242316,
14400,751820,15688,1.837620353145394E-4,
14401,751830,2797,5.612868692430743E-4,
14402,751840,11007,2.479936205638675E-4,
14403,751850,14796,5.922640319983932E-4,
14404,751860,23805,6.420082027392283E-4,
14405,751870,9082,3.069345529862311E-4,
14406,751880,16758,7.694209924646794E-4,
14407,751890,36504,0.0017308020129412928,
14408,751910,3406,0.00231171420236021,
14409,751920,7841,0.0013766528465395818,
14410,751930,3481,0.002391219978416315,
14411,751940,35565,0.003855694502244608,
14412,751950,9534,0.0019850206799969642,
14413,751961,4611,0.0018157010421563197,
14414,751962,23872,8.693660258098239E-4,
14415,751963,5171,3.1445201564786376E-4,
14416,751964,1832,3.0591196518486895E-4,
14417,751965,8343,1.9932939243934295E-4,
14418,751966,6375,3.6771625224242587E-4,
14419,751967,1673,6.819292982313091E-4,
14420,751968,2892,1.0324106458720079E-4,
14421,751969,3142,1.353856125697082E-5,
14422,751970,18972,0.0017740525775033582,
14423,751980,7132,2.0597650465727302E-4,
14424,751990,9294,0.005490533736778688,
14425,752101,10863,1.0752744005436123E-4,
14426,752102,13546,1.6706913405689872E-5,
14427,752103,3702,2.339403322903787E-6,
14428,752104,4743,9.634675908796168E-4,
14429,752105,15370,3.8077930007826105E-4,
14430,752106,4443,3.71312662177274E-4,
14431,752107,7370,1.0480246258334262E-5,
14432,752108,3589,0.0,
14433,752109,8264,7.23141132183596E-4,
14434,752110,8965,0.003162371418173131,
14435,752121,4188,2.805074962404444E-4,
14436,752122,12055,9.923147994351784E-4,
14437,752123,12028,0.0012870537561736,
14438,752124,2192,0.001935433941164252,
14439,752125,1958,1.6779844351654194E-4,
14440,752126,2881,1.0828012076763442E-6,
14441,752127,1014,2.2264909651853343E-5,
14442,752128,3482,2.1028868446752686E-4,
14443,752129,2929,9.602874569928158E-6,
14444,752130,10915,3.679830109223014E-4,
14445,752140,3151,0.0,
14446,752141,928,4.288890088400527E-5,
14447,752142,9670,1.1114055409966117E-4,
14448,752143,3722,9.391952629095742E-6,
14449,752144,4025,1.3205644493162665E-5,
14450,752145,7779,7.20721321884823E-5,
14451,752146,22191,1.0512004897142773E-4,
14452,752147,20616,2.1558926068228202E-4,
14453,752148,5484,3.134917468185107E-5,
14454,752149,4765,1.7357762811919397E-5,
14455,752151,21060,9.664550277085831E-4,
14456,752152,3980,3.765013307068833E-4,
14457,752153,1641,0.0012527871066564083,
14458,752154,3487,2.731987363013632E-5,
14459,752155,9298,3.8733221150191396E-4,
14460,752156,14890,1.7795972476081722E-4,
14461,752157,499,1.6887762590121766E-4,
14462,752158,5341,0.0,
14463,752159,1073,1.8768657183781522E-5,
14464,752160,5991,6.534766401146774E-5,
14465,752161,37862,4.5002235554361246E-4,
14466,752162,8560,7.642439150802588E-4,
14467,752163,2065,2.0471535139386738E-4,
14468,752164,11344,9.12562886483526E-5,
14469,752165,44928,4.5732288482869677E-4,
14470,752166,6132,0.0014022681138677559,
14471,752167,2208,2.4604506806692153E-4,
14472,752168,9598,9.299894245881922E-6,
14473,752169,31142,1.74225356690833E-4,
14474,752170,9262,3.2129462873972144E-7,
14475,752171,2672,0.0,
14476,752172,5911,5.843464418423525E-6,
14477,752173,12159,2.2420681443310128E-5,
14478,752174,6844,1.1594330725377709E-5,
14479,752175,7881,0.0,
14480,752176,6339,3.28375482650462E-6,
14481,752177,20891,9.330802782215853E-6,
14482,752178,5394,7.792339231203691E-5,
14483,752179,1428,7.738980983760681E-4,
14484,752180,7257,4.4431546077620445E-6,
14485,752181,14979,4.2396041384736226E-5,
14486,752182,5874,0.0010625434846146566,
14487,752183,3024,4.1966106985913073E-4,
14488,752184,16592,2.0655396552893846E-4,
14489,752185,2036,6.569083656518974E-4,
14490,752186,17900,2.0585812609204022E-4,
14491,752187,9320,7.816877609384586E-5,
14492,752188,9054,4.2896546017261106E-5,
14493,752189,10762,3.238539207894088E-5,
14494,752190,7201,8.868454250638747E-7,
14495,752191,51498,0.0014004163587859645,
14496,752192,5122,8.254095759276544E-5,
14497,752193,328,1.2482264475722964E-4,
14498,752194,26913,3.9400406716480366E-4,
14499,752195,20935,0.0032907619360986653,
14500,752196,11935,1.9516921694196027E-4,
14501,752197,19410,4.0295144887868414E-4,
14502,752198,11103,1.337530128819594E-4,
14503,752199,8231,4.903635286721905E-4,
14504,752200,8679,2.917662608973195E-6,
14505,752210,13874,3.039579445162656E-4,
14506,752220,5449,5.908942125958146E-5,
14507,752230,20788,1.676863200239171E-4,
14508,752240,969,1.8784503992802619E-6,
14509,752241,1,0.0,
14510,752242,10421,7.592061381622066E-6,
14511,752243,8978,5.045997692525889E-4,
14512,752244,1988,7.967106659319775E-6,
14513,752245,55,6.86339595112046E-5,
14514,752246,3387,2.081714427278911E-4,
14515,752247,14411,1.994657414819099E-4,
14516,752248,1747,1.3705493268322878E-4,
14517,752249,1050,2.0831971525421818E-4,
14518,752251,651,2.3975239123565062E-5,
14519,752252,7829,8.389363549714761E-5,
14520,752253,15450,4.4690230935689925E-4,
14521,752254,4636,1.1564197932699354E-4,
14522,752255,7514,6.77897827694522E-5,
14523,752256,10688,5.321715967813403E-5,
14524,752257,4369,2.1187541978988496E-5,
14525,752258,4071,8.419829731620517E-5,
14526,752259,4653,1.1547591259719324E-4,
14527,752260,3262,2.0624179047685326E-4,
14528,752271,20835,1.3480878717310978E-5,
14529,752272,2110,0.0,
14530,752273,8366,4.029745294620954E-5,
14531,752274,5721,8.392809497763847E-4,
14532,752275,3747,1.221549044676837E-4,
14533,752276,4852,4.5769238739813266E-5,
14534,752277,8425,1.4271982609120558E-6,
14535,752280,7284,1.9564711057553564E-6,
14536,752290,9482,2.1479939436113304E-5,
14537,752311,2667,2.321585004203108E-5,
14538,752312,18976,4.3249749935738417E-4,
14539,752313,129,0.0,
14540,752314,3387,3.5615910111132174E-6,
14541,752315,3747,1.990641360547032E-5,
14542,752316,2783,1.4006782373785582E-6,
14543,752317,3811,7.943576687403023E-5,
14544,752318,3105,3.200179349029417E-5,
14545,752319,6738,7.286339940712361E-5,
14546,752320,6160,9.369014512647514E-4,
14547,752330,26224,1.9909049913121988E-5,
14548,752340,5373,4.731692985869665E-4,
14549,752350,19110,7.114087156239166E-5,
14550,752360,27704,8.791955532962703E-5,
14551,752370,8152,2.53069907767308E-5,
14552,753000,0,0.0,
14553,753101,2587,5.287867186639358E-4,
14554,753102,2859,9.931853518781028E-4,
14555,753103,538,1.1788315081563521E-5,
14556,753104,3520,3.662631873283148E-4,
14557,753105,3730,7.826793580462089E-5,
14558,753106,24544,1.0179285350835707E-4,
14559,753107,5873,1.3106634843164191E-5,
14560,753108,26966,1.4449948284008345E-4,
14561,753109,8153,2.726204372613296E-4,
14562,753201,1953,1.0955579496099118E-4,
14563,753202,25826,4.554417742325947E-4,
14564,753203,1140,3.295626355321049E-4,
14565,753204,1614,6.446871276137331E-4,
14566,753205,10212,4.56543239883064E-5,
14567,753206,3694,2.366425877881398E-5,
14568,753207,5077,1.381637615465654E-4,
14569,753208,7490,5.781216439839276E-5,
14570,753209,1592,1.568560227611042E-5,
14571,753210,1541,9.544744420237656E-4,
14572,753220,21993,2.568315332052494E-4,
14573,753230,7162,2.505041414110639E-4,
14574,753240,11882,0.004582464841073585,
14575,753241,769,2.2031286120544643E-4,
14576,753242,7372,5.173023338087215E-4,
14577,753243,3285,6.418483819308921E-4,
14578,753244,8708,7.195670870323412E-4,
14579,753245,1462,4.401108629347495E-4,
14580,753246,4888,4.050833991849265E-4,
14581,753247,1423,6.334512719582181E-4,
14582,753248,6668,0.0015042072508857428,
14583,753249,8157,0.0020096618716258373,
14584,753250,2642,4.068365954575119E-4,
14585,753260,5156,3.873870474714073E-4,
14586,753270,3585,2.3691186690785707E-4,
14587,753280,22778,1.8447777769658096E-4,
14588,753290,14673,2.5946843700467605E-4,
14589,753301,4500,5.002296344817957E-4,
14590,753302,7333,7.385607184053844E-4,
14591,753303,4712,0.0012986709911191443,
14592,753304,9782,9.80484080826845E-4,
14593,753305,14053,9.758792573092935E-4,
14594,753306,4814,0.0012582072543824395,
14595,753307,274,7.866039208103613E-4,
14596,753308,7067,0.0010152354152654604,
14597,753309,329,1.9648008883629681E-4,
14598,753401,1117,5.949857537871218E-4,
14599,753402,11923,3.237757937196357E-4,
14600,753403,130,4.867841835413025E-4,
14601,753404,7212,2.2874935647543726E-4,
14602,753405,2881,9.8589705592385E-4,
14603,753406,6668,6.46809568970685E-4,
14604,753407,5000,3.0742096507195435E-4,
14605,753408,6046,1.2121308327895401E-4,
14606,753409,7571,7.024352072058739E-4,
14607,753501,2289,3.1483954714815315E-4,
14608,753502,26047,4.017238927867471E-4,
14609,753503,180,0.0030355887065975063,
14610,753504,6890,6.677810604554643E-4,
14611,753505,286,7.877985926896632E-4,
14612,753506,876,8.309512102210375E-4,
14613,753507,2514,0.0018860379289145674,
14614,753508,1943,0.0022245977282934057,
14615,753509,194,9.669894747280082E-4,
14616,753610,800,6.050675303428666E-4,
14617,753620,336,0.0020553353779157067,
14618,753621,449,4.2603101119096417E-4,
14619,753622,9977,4.401181175629459E-4,
14620,753623,1366,0.0013421322044458383,
14621,753624,8306,0.0012418442090576414,
14622,753625,3991,0.0012283396601871432,
14623,753626,7642,2.4080777922331296E-4,
14624,753627,22735,5.206815443788878E-4,
14625,753628,5363,2.7511136618248557E-4,
14626,753629,6345,2.8581991024186884E-4,
14627,753630,6979,3.391036290278129E-4,
14628,753640,17003,5.6938062051160545E-5,
14629,753650,8779,1.6778317235222043E-4,
14630,753660,23830,1.4192148702700896E-4,
14631,753670,263,1.7038605229810066E-4,
14632,753680,14650,2.6495685286580652E-5,
14633,753690,16036,9.921183300064539E-5,
14634,753700,0,0.0,
14635,753710,44696,1.6968554973043596E-4,
14636,753711,9111,2.3993373303888633E-4,
14637,753712,17965,7.026411218534797E-5,
14638,753713,5694,1.531486285628982E-4,
14639,753714,15775,5.627934590561706E-5,
14640,753715,78497,3.61106639617596E-4,
14641,753716,15589,7.614254890935634E-5,
14642,753717,42228,5.521709253829894E-5,
14643,753718,19687,3.8237419236614254E-4,
14644,753719,6101,5.789380270013443E-4,
14645,753720,26347,1.1085141654584727E-4,
14646,753730,33037,5.231252551299995E-5,
14647,753740,28325,2.0325819073364373E-5,
14648,753750,9552,7.935218027410603E-7,
14649,753760,29541,6.0988252203995955E-5,
14650,753770,29700,1.3114118830943285E-5,
14651,753780,22035,1.2451403365051555E-4,
14652,753790,31312,2.3521065912835046E-5,
14653,753801,1250,5.3958480263898685E-5,
14654,753802,3664,3.867415213487986E-4,
14655,753803,647,0.0,
14656,753804,3827,3.8097240336815657E-4,
14657,753805,4094,4.257951618004075E-5,
14658,753806,4997,2.47386659336153E-4,
14659,753807,7381,5.9557274042335746E-5,
14660,753808,7720,1.0003012166719787E-4,
14661,753809,15766,0.0011006151483035013,
14662,753901,1603,2.9592477556841795E-4,
14663,753902,3377,7.666114971460595E-4,
